type,timestamp,brand,total_public_interactions,favorite_count,hashtags,link_url,media_url,retweet_count,tags,text,tm_url,tweet_url,day_of_week,time
photo,2019-06-20T14:00:29+0000,Boston Celtics,2567,2295,CelticsDraft,,https://pbs.twimg.com/media/D9go0i8XoAE6Fmb.jpg,272,,Who's next?   #CelticsDraft https://t.co/888rgg2JDT,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDYtMTE2MzMxMTkyX3R3ZWV0/,https://www.twitter.com/celtics/status/1141707392851369984,Thursday,14:00:29
link,2019-06-20T14:00:01+0000,Washington Wizards,38,34,WizDraft DCFamily,https://t.co/F2tHcWJnEj,,4,,It's the final roundup!   #WizDraft | #DCFamily   https://t.co/F2tHcWJnEj,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzI3NTU2X3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141707277747011585,Thursday,14:00:01
photo,2019-06-20T14:00:01+0000,Miami Heat,1142,938,NBADraft,,https://pbs.twimg.com/media/D9fQYdQXsAAsGuY.jpg,204,,It's #NBADraft day! https://t.co/16NLR6dtxw,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDUtMTE2MzI4MzY1X3R3ZWV0/,https://www.twitter.com/MiamiHEAT/status/1141707278409707520,Thursday,14:00:01
photo,2019-06-20T14:00:00+0000,Charlotte Hornets,44,34,HornetsDraft,,https://pbs.twimg.com/media/D9XdstiXYAAFiUA.jpg,10,,"""[Mfiondu Kabengele] is a great athlete with a high-end motor... This guy gives you everything you want as a stretch big man and he can guard the paint on the defensive end."" - ESPN's @PaulBiancardi on his 2019 NBA Draft riser #HornetsDraft https://t.co/jfMEu1ACVG",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDctMTE2MzMxMjc2X3R3ZWV0/,https://www.twitter.com/hornets/status/1141707273707724801,Thursday,14:00:00
photo,2019-06-20T14:00:00+0000,Houston Rockets,595,547,TBT HTownPride,,https://pbs.twimg.com/media/D8JqJvZW4AIXps8.jpg,48,,S/O to the @HoustonTexans for participating in our @rokitofficial First Shot for Charity tradition!    #TBT | #HTownPride https://t.co/HXE5vu7zXz,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTctMTE2MzI3NTQxX3R3ZWV0/,https://www.twitter.com/HoustonRockets/status/1141707273661755394,Thursday,14:00:00
photo,2019-06-20T13:37:26+0000,New York Knicks,1595,1330,KnicksDraft2019,,https://pbs.twimg.com/ext_tw_video_thumb/1141701564568166406/pu/img/MgqM469HqHCP2N76.jpg,265,,The Mecca is ready. It goes down tonight  #KnicksDraft2019 (@sapsports) https://t.co/p80mJx33V8,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2MzMyMzUyX3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141701593680764929,Thursday,13:37:26
photo,2019-06-20T13:17:58+0000,Denver Nuggets,175,155,NBADraft MileHighBasketball,,https://pbs.twimg.com/media/D9ge445U0AAT50C.jpg,20,,It's #NBADraft Day.   Dress 2[?] impress!   #MileHighBasketball https://t.co/HbfpFuGlXN,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2MzMzOTk2X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141696693710151680,Thursday,13:17:58
photo,2019-06-20T13:15:00+0000,Atlanta Hawks,184,161,HawksDraft2019 TrueToAtlanta,,https://pbs.twimg.com/amplify_video_thumb/1141388783373443077/img/LqjKbrgjYvxX0Fjl.jpg,23,,"""I learned that Travis is a helluva GM.""  Time to work.   #HawksDraft2019 | #TrueToAtlanta https://t.co/3WWFxquEUe",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDMtMTE2MzMwNjE2X3R3ZWV0/,https://www.twitter.com/ATLHawks/status/1141695948491386880,Thursday,13:15:00
photo,2019-06-20T13:04:02+0000,Memphis Grizzlies,565,469,GetMemphis GrizzDraft,,https://pbs.twimg.com/ext_tw_video_thumb/1141692465503776770/pu/img/H6DUmNsQGmfz4pPU.jpg,96,,Draft Day Mood:   #GetMemphis | #GrizzDraft https://t.co/Nn2YbbUx3o,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTYtMTE2MzM3Mzc4X3R3ZWV0/,https://www.twitter.com/memgrizz/status/1141693187184037891,Thursday,13:04:02
link,2019-06-20T13:04:00+0000,Philadelphia 76ers,208,183,HereTheyCome NBADraft,https://t.co/ab9nhvLlbG,,25,['AB_ALLPOSTS'],Everything you need to know about the night when dreams come true.  #HereTheyCome x #NBADraft https://t.co/ab9nhvLlbG,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2MzI3NTkzX3R3ZWV0/,https://www.twitter.com/sixers/status/1141693178606772224,Thursday,13:04:00
"photo,link",2019-06-20T13:03:31+0000,Cleveland Cavaliers,215,207,CavsDraft,https://t.co/VjyoDFON6t,https://pbs.twimg.com/media/D9gbyIbWwAUKxTK.jpg,8,,Is your #CavsDraft knowledge worthy of a first round pick?   Consider this your combine: https://t.co/VjyoDFON6t https://t.co/KqTZqimMjn,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2MzMxNTg3X3R3ZWV0/,https://www.twitter.com/cavs/status/1141693058498650113,Thursday,13:03:31
text only,2019-06-20T13:00:01+0000,Charlotte Hornets,1193,1042,,,,151,,"zzzzzzzzzzzz   <[?]/""-,___ /<_/____/ -------  *alarm*     [?]_[?]           Today is the      ( *o*)        @NBADraft!![?]    _| [?]/(___   / +-(____/",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDctMTE2MzMxMjc5X3R3ZWV0/,https://www.twitter.com/hornets/status/1141692179984740352,Thursday,13:00:01
photo,2019-06-20T13:00:00+0000,Washington Wizards,218,182,WizDraft DCFamily,,https://pbs.twimg.com/media/D9dvrDEXUAAM6q7.jpg,36,,TONIGHT'S THE NIGHT   #WizDraft | #DCFamily https://t.co/PIKGwh7NiO,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzI3NDQ0X3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141692175379509248,Thursday,13:00:00
photo,2019-06-20T12:58:00+0000,Brooklyn Nets,430,355,NBADraft,,https://pbs.twimg.com/media/D9dJSddWkAIU3P5.jpg,75,,[?][?][?][?] Bring the hype. It's #NBADraft night in Brooklyn. [?][?][?][?] https://t.co/0PX9oECT6s,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjQtMTE2MzMwOTk0X3R3ZWV0/,https://www.twitter.com/BrooklynNets/status/1141691669470834688,Thursday,12:58:00
link,2019-06-20T12:44:20+0000,Cleveland Cavaliers,529,502,CavsDraft,https://t.co/3iFdBDQSnb,,27,,#CavsDraft https://t.co/3iFdBDQSnb,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2MzMxNzU0X3R3ZWV0/,https://www.twitter.com/cavs/status/1141688232184295425,Thursday,12:44:20
photo,2019-06-20T12:06:57+0000,Indiana Pacers,352,318,NBADraft GoldOnTheClock,,https://pbs.twimg.com/tweet_video_thumb/D9gO1d4W4AAHHTd.jpg,34,,#NBADraft Day!   #GoldOnTheClock tonight for the 18th &amp; 50th picks. https://t.co/vMDYlgGH7z,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDgtMTE2MzMwOTc0X3R3ZWV0/,https://www.twitter.com/Pacers/status/1141678823257325569,Thursday,12:06:57
photo,2019-06-20T12:00:10+0000,Chicago Bulls,1614,1379,NBADraft,,https://pbs.twimg.com/tweet_video_thumb/D9gNR0vWkAAHFWy.jpg,235,,It's #NBADraft Day  https://t.co/Oap6DVVlQM,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2MzI5NjU2X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141677117299744768,Thursday,12:00:10
photo,2019-06-20T12:00:01+0000,Cleveland Cavaliers,831,760,CavsDraft,,https://pbs.twimg.com/tweet_video_thumb/D9gICrhWkAEAcSM.jpg,71,,"Suit up, @CavsWGNation  - it's #CavsDraft Day!  https://t.co/TkKObdQE0Z",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2MzMxNzQzX3R3ZWV0/,https://www.twitter.com/cavs/status/1141677077046820864,Thursday,12:00:01
photo,2019-06-20T12:00:01+0000,Philadelphia 76ers,1030,941,NBADraft HereTheyCome,,https://pbs.twimg.com/amplify_video_thumb/1141540666201313280/img/FpnlOJPyr4m-Fin7.jpg,89,['AB_ALLPOSTS'],Today's the day.  #NBADraft | #HereTheyCome https://t.co/tDcLaRx28T,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2MzIyMzg0X3R3ZWV0/,https://www.twitter.com/sixers/status/1141677076480765953,Thursday,12:00:01
photo,2019-06-20T12:00:00+0000,New Orleans Pelicans,503,419,PelicansDraft BirdStrikes,,https://pbs.twimg.com/media/D9f1w00WwAA0ywy.jpg,84,,The day is finally here - get ready New Orleans!   @NBADraft | 6 pm CT | ESPN  #PelicansDraft #BirdStrikes https://t.co/rXMx4tlz67,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2MzMyNDc2X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141677073884258304,Thursday,12:00:00
text only,2019-06-20T11:53:45+0000,Detroit Pistons,1219,1058,DetroitBasketball,,,161,,DRAFT DAY!    #DetroitBasketball,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDktMTE2MzI5OTM2X3R3ZWV0/,https://www.twitter.com/DetroitPistons/status/1141675503105056768,Thursday,11:53:45
photo,2019-06-20T11:30:00+0000,Orlando Magic,343,298,,,https://pbs.twimg.com/tweet_video_thumb/D9gCfqvWkAAkYlh.jpg,45,,Happy @NBADraft Day! https://t.co/SOHkLlk4aJ,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTEtMTE2MzMwODM5X3R3ZWV0/,https://www.twitter.com/OrlandoMagic/status/1141669524867080192,Thursday,11:30:00
photo,2019-06-20T11:30:00+0000,New Orleans Pelicans,1774,1455,PelicansDraft,,https://pbs.twimg.com/amplify_video_thumb/1141654465717649408/img/-iuHIw0HUILOC9y-.jpg,319,,#PelicansDraft Day Mood! https://t.co/34K7MZ1p7g,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2MzMyNDg0X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141669523415638017,Thursday,11:30:00
text only,2019-06-20T11:00:00+0000,Atlanta Hawks,2233,1890,,,,343,,"zzz  <[?]/""-,___ /<_/____/ -------     [?]_[?]     today's the day.    ( *o*)    _| [?]/(___   / +-(____/  -------",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDMtMTE2MzMwNjI3X3R3ZWV0/,https://www.twitter.com/ATLHawks/status/1141661975832932352,Thursday,11:00:00
text only,2019-06-20T07:00:01+0000,Atlanta Hawks,1376,1228,,,,148,,".          [?] [?]      [?] (           ) [?] [?][?]  (        the atlanta       )    [?](  hawks select   )        (        . . . .       )[?]           [?] [?] [?] [?] [?]                        O                 0             .  <[?]/""-,___ /<_/____/ -------",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDMtMTE2MzE3MzIyX3R3ZWV0/,https://www.twitter.com/ATLHawks/status/1141601580912918528,Thursday,7:00:01
photo,2019-06-20T04:16:37+0000,Phoenix Suns,357,323,____________,,https://pbs.twimg.com/ext_tw_video_thumb/1141560348803121152/pu/img/xlwEcMdl6aCC6o58.jpg,34,,Our city. Our team.   #____________ https://t.co/0zzjWwOu5f,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTktMTE2MzE3NzE5X3R3ZWV0/,https://www.twitter.com/Suns/status/1141560459159429120,Thursday,4:16:37
link,2019-06-20T03:41:14+0000,Phoenix Suns,105,94,,https://t.co/7ZpgRSfMU5,,11,,"""This is an opportunity for the city to once again come together and celebrate a new player joining our Suns family.""  Join your fellow Suns fans tomorrow night at the Official Suns NBA Draft Viewing Party! https://t.co/7ZpgRSfMU5",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTktMTE2MzE3NzQzX3R3ZWV0/,https://www.twitter.com/Suns/status/1141551556493365248,Thursday,3:41:14
photo,2019-06-20T03:00:00+0000,New Orleans Pelicans,779,683,Pelicans NBADraft,,https://pbs.twimg.com/amplify_video_thumb/1141186243314802688/img/XrJdMMWdXN0dMndM.jpg,96,,Sleep well #Pelicans fans - big day tomorrow!   #NBADraft https://t.co/T9w3HL0F9k,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2MzE4Mzc5X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141541180812996610,Thursday,3:00:00
link,2019-06-20T02:47:44+0000,Phoenix Suns,67,63,NBADraft,https://t.co/I6wLE9BMJp,,4,,1[?] more day.  #NBADraft | Media Availability https://t.co/I6wLE9BMJp,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTktMTE2MzE3NzM4X3R3ZWV0/,https://www.twitter.com/Suns/status/1141538093570433025,Thursday,2:47:44
link,2019-06-20T02:15:00+0000,Denver Nuggets,233,214,MileHighBasketball,https://t.co/dx4vkXTMuE,,19,,"Monte was inspired when he attended camps featuring NBA players as a kid. Today, he paid it forward.   #MileHighBasketball   https://t.co/dx4vkXTMuE",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2MzE5NDIyX3R3ZWV0/,https://www.twitter.com/nuggets/status/1141529853163790336,Thursday,2:15:00
"photo,link",2019-06-20T02:00:03+0000,Sacramento Kings,42,39,,https://t.co/qQEDhlTTvW,https://pbs.twimg.com/media/D9eD7aeWwAE8Qm_.jpg,3,,We're 1[?]day away from the NBA Draft!   Take a deep dive through the numbers of Kings Draft history  >> https://t.co/qQEDhlTTvW https://t.co/nVPDFjYZJQ,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2MzE1NjY1X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141526089862397954,Thursday,2:00:03
photo,2019-06-20T02:00:00+0000,Orlando Magic,29,25,,,https://pbs.twimg.com/media/D9c4JFbXUAUn4zV.jpg,4,,Join @DanteMagic and @969thegame for our Draft Show presented by @budweiserusa!  Info  https://t.co/hRTpCscoOy,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTEtMTE2MzE3NzU2X3R3ZWV0/,https://www.twitter.com/OrlandoMagic/status/1141526078638284801,Thursday,2:00:00
"photo,link",2019-06-20T01:41:43+0000,Denver Nuggets,99,87,NBADraft MileHighBasketball,https://t.co/8jCH9rfEjx,https://pbs.twimg.com/media/D9d_gH5UIAEj4Yg.jpg,12,,Pull up and meet Monte when our summer caravan stops at Cherry Cricket tomorrow from 5-8 p.m. MT!   RSVP | https://t.co/8jCH9rfEjx   #NBADraft #MileHighBasketball https://t.co/Mwiyd6neKa,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2MzE5NDY4X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141521476199206912,Thursday,1:41:43
photo,2019-06-20T01:29:36+0000,New Orleans Pelicans,2323,2079,,,https://pbs.twimg.com/media/D9d89LrXsAAkxZ-.jpg,244,,What do you think fam? Would Zion be invited to the crawfish boil? https://t.co/wDQNGJYopx,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2MzE4Mzk3X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141518428328644608,Thursday,1:29:36
photo,2019-06-20T01:15:25+0000,San Antonio Spurs,721,661,,,https://pbs.twimg.com/media/D9d46uLWkAA_cgc.jpg,60,,.@DejounteMurray visited today's Spurs Overnight Camp to talk about hoops and share advice to young athletes  https://t.co/EYiYje8pzX,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTQtMTE2MzE1MjQyX3R3ZWV0/,https://www.twitter.com/spurs/status/1141514861651922944,Thursday,1:15:25
"photo,link",2019-06-20T01:00:02+0000,Sacramento Kings,39,37,,https://t.co/9bTZKm5vOf,https://pbs.twimg.com/media/D9d2Mb3X4AUgb28.jpg,2,,It's almost here!  See who experts predict lands in Sac on Thursday night  >> https://t.co/9bTZKm5vOf https://t.co/PHLWeO8uYF,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2MzEzNTE5X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141510987885043713,Thursday,1:00:02
link,2019-06-20T00:57:00+0000,Milwaukee Bucks,71,58,BucksDraft,https://t.co/4ySld5vH6U,,13,,Your guide to the 2019 @NBADraft is here!!   #BucksDraft | @johnsoncontrols  https://t.co/4ySld5vH6U,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzQ0ODUtMTE2MzE2OTk3X3R3ZWV0/,https://www.twitter.com/Bucks/status/1141510223779119104,Thursday,0:57:00
link,2019-06-20T00:56:00+0000,Chicago Bulls,145,120,,https://t.co/vXhWntjMz5,,25,,.@Kia Draft Coverage: Want to win an official 2019 Bulls Draft Cap? Test your knowledge on the Bulls' draft history for a chance!  QUIZ: https://t.co/vXhWntjMz5,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2MzE2OTY1X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141509973450661888,Thursday,0:56:00
link,2019-06-20T00:37:21+0000,New Orleans Pelicans,68,65,2019NBADraft,https://t.co/iL4v5Pqe1M,,3,,Photos from today's #2019NBADraft Media Availability!  : https://t.co/iL4v5Pqe1M,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2MzE4NDU0X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141505279336599552,Thursday,0:37:21
photo,2019-06-20T00:30:06+0000,New York Knicks,116,101,KnicksDraft2019,,https://pbs.twimg.com/media/D9dvV0PW4AAAN9A.jpg,15,,Join us at one of our 3[?] Draft Parties tomorrow to celebrate #[?]3[?]  #KnicksDraft2019 https://t.co/kHuaiTj1Yx,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2MzE4NDY5X3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141503454201991168,Thursday,0:30:06
"photo,link",2019-06-20T00:16:45+0000,New Orleans Pelicans,467,427,,https://t.co/dzn7g1CkkJ,https://pbs.twimg.com/ext_tw_video_thumb/1141500003472629760/pu/img/pziy00EcO-7Ssldc.jpg,40,,.@JahlilOkafor wants YOU at Pelicans Draft Fest presented by @SmoothieKing tomorrow night!   Details: https://t.co/dzn7g1CkkJ https://t.co/ePvd3ognqs,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2MzE4NDYwX3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141500093859807232,Thursday,0:16:45
photo,2019-06-20T00:00:12+0000,New York Knicks,790,671,,,https://pbs.twimg.com/media/D9dof1KWkAA-1WK.jpg,119,,"UNDRAFTED out of college, @iso_zo would add 197 boards and 119 assists to his 695 total points, making him the first undrafted rookie to have such a breakthrough rookie campaign [?] https://t.co/jVbJVC3KMJ",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2Mjk2ODkxX3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141495929364725761,Thursday,0:00:12
photo,2019-06-20T00:00:00+0000,Sacramento Kings,25,23,,,https://pbs.twimg.com/media/D9cwOsMUwAEqKAw.jpg,2,,WHAT'S  IN  THE  BOX?    @Walmart hooked both these guys up in this round! [?] https://t.co/MmV9b5F9kI,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2MjgyNTAzX3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141495880283037697,Thursday,0:00:00
photo,2019-06-19T23:57:45+0000,Philadelphia 76ers,4676,4325,ShowdownNY,,https://pbs.twimg.com/media/D9dnneSXkAMTNp_.jpg,351,['AB_ALLPOSTS'],squad up in NYC.  @SteveNashFdn x #ShowdownNY https://t.co/e2V5769S32,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2MjgyNTM0X3R3ZWV0/,https://www.twitter.com/sixers/status/1141495314731479040,Wednesday,23:57:45
photo,2019-06-19T23:48:35+0000,Phoenix Suns,135,125,NBADraft,,https://pbs.twimg.com/amplify_video_thumb/1141492051927810048/img/6IZb3X3XcXlXpAkJ.jpg,10,,Hear from Brandon Clarke on his Pre-Draft workout in Phoenix and being back home.   #NBADraft | [?]Media Availability https://t.co/TtUVIvjToS,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTktMTE2Mjg4NTE0X3R3ZWV0/,https://www.twitter.com/Suns/status/1141493007386066944,Wednesday,23:48:35
"photo,link",2019-06-19T23:41:00+0000,Milwaukee Bucks,107,92,NBADraft BucksDraft,https://t.co/L1Z71jhMND,https://pbs.twimg.com/media/D88YaWIW4AARoJY.jpg,15,,"Less than 24 hours till the #NBADraft!!   For exclusive updates and team content, check out the Bucks Draft Central page: https://t.co/L1Z71jhMND  #BucksDraft | @johnsoncontrols https://t.co/hleFHTKlna",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzQ0ODUtMTE2MjkxMDczX3R3ZWV0/,https://www.twitter.com/Bucks/status/1141491097727725568,Wednesday,23:41:00
link,2019-06-19T23:37:15+0000,Boston Celtics,214,197,,https://t.co/yZs1TILnZk,,17,,You think every first-round prospect knew they'd be where they are today? Think again. https://t.co/yZs1TILnZk,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDYtMTE2MjkxMjI2X3R3ZWV0/,https://www.twitter.com/celtics/status/1141490155628482560,Wednesday,23:37:15
photo,2019-06-19T23:30:00+0000,Charlotte Hornets,91,74,HornetsDraft,,https://pbs.twimg.com/media/D9XdgRkXkAMyT_h.jpg,17,,"""With a seven-three center you think defense, with Bol Bol it's about offense... Defensively, he'll block shots [and] offensively he is so gifted. He can put points on the board, he's fluid with the dribble and he's a very good passer."" - @PaulBiancardi, ESPN #HornetsDraft https://t.co/CdP10GiB0m",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDctMTE2Mjk1MzQ3X3R3ZWV0/,https://www.twitter.com/hornets/status/1141488330439192576,Wednesday,23:30:00
photo,2019-06-19T23:26:19+0000,Phoenix Suns,196,181,NBADraft,,https://pbs.twimg.com/amplify_video_thumb/1141485468548239362/img/6BE23uk9mpK30Y5M.jpg,15,,"""I think I fit in perfectly fine because now the game is evolving. Joel Embiid is the perfect example...he can do anything at his size."" - Bol Bol  #NBADraft | [?]Media Availability https://t.co/5SwEV4qj0G",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTktMTE2Mjg4NDQ3X3R3ZWV0/,https://www.twitter.com/Suns/status/1141487403468754944,Wednesday,23:26:19
